call_id,year,ticker,cik,company,score,runner_up,runner_up_score,date,date_source,call_type,flags
1696831,2019,STZ,16918,,13,CRD-A,3,2019-05-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1697746,2019,PFG,1126328,,7,WFC,6,2019-04-25,pdf_page1,earnings,match:greeting6;greeting_dominant
1697768,2019,BNY,1390777,,20,MGHL,3,2019-04-17,pdf_page1,meeting,match:greeting2
1698531,2019,FAST,815556,,15,,0,2019-04-11,pdf_page1,earnings,match:greeting0;match:greeting6
1698650,2019,BA,12927,,3,AAL,1,2019-04-24,pdf_page1,earnings,
1698896,2019,PNC,713676,PNC Bank,14,WFC,1,2019-04-12,pdf_page1,earnings,match:greeting0;match:greeting2
1699229,2019,GS,886982,,21,AAPL,3,2019-04-15,pdf_page1,earnings,match:greeting0;match:greeting3
1699252,2019,C,831001,,6,WFC,1,2019-04-15,pdf_page1,earnings,match:greeting0
1699403,2019,,,,3,JBHT,0,2019-04-12,pdf_created,earnings,unresolved:body_only_tail;date_from_creation_stamp
1699584,2019,CMA,28412,"Comerica, Inc.",17,,0,2019-04-15,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
1699592,2019,OMC,29989,,15,ACN,2,2019-04-16,pdf_page1,earnings,match:greeting0;match:greeting6
1699602,2019,BAC,70858,Bank of America,8,EVR,2,2019-04-16,pdf_page1,earnings,match:pdf_company;match:greeting0
1699610,2019,JNJ,200406,,30,BC,2,2019-04-16,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1699644,2019,FHN,36966,,16,BRC,3,2019-04-16,pdf_page1,earnings,match:greeting0;match:greeting6
1699707,2019,PLD,1045609,,15,,0,2019-04-15,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1699809,2019,CSX,277948,,12,NSC,1,2019-04-16,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1699818,2019,IBM,51143,,4,MSTR,2,,,earnings,match:greeting3;no_date
1700094,2019,TXT,217346,Latitude,15,GLDI,1,2019-04-17,pdf_page1,earnings,match:greeting0;match:greeting6
1700134,2019,USB,36104,US Bancorp,8,TBBK,3,2019-04-17,pdf_page1,earnings,match:pdf_company;match:greeting0
1700170,2019,ABT,1800,,12,CODX,3,2019-04-16,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1700249,2019,UAL,100517,,17,PII,3,2019-04-17,pdf_page1,earnings,match:greeting0;match:greeting6
1700320,2019,,,,4,GM,3,2019-04-30,pdf_page1,earnings,unresolved:ambiguous
1700489,2019,LVS,1300514,,7,RGS,3,2019-04-17,pdf_page1,earnings,match:greeting0
1700815,2019,DHR,313616,,9,CODX,3,2019-04-18,pdf_page1,earnings,match:greeting0
1700834,2019,SYF,1601712,,15,WMT,3,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6
1700848,2019,AXP,4962,,15,,0,2019-04-17,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1700866,2019,HON,773840,,6,BA,3,2019-04-18,pdf_page1,earnings,match:greeting0
1700888,2019,PM,1413329,,14,GLDI,1,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6
1700907,2019,,,,3,TRV,2,2019-04-18,pdf_page1,earnings,unresolved:ambiguous
1700929,2019,BX,1393818,,15,MS,2,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6
1700948,2019,UNP,100885,,23,NSC,1,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6
1700957,2019,,,,3,CIA,2,2019-04-18,pdf_page1,earnings,unresolved:ambiguous
1700964,2019,DOV,29905,,15,,0,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6
1701002,2019,KEY,91576,,15,GS,3,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6
1701034,2019,CCI,1051470,,17,,0,2019-04-18,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1701078,2019,URI,1067701,,11,,0,2019-04-17,pdf_created,earnings,match:greeting6;date_from_creation_stamp
1701206,2019,,,,1,HBAN,0,2019-04-25,pdf_page1,earnings,unresolved:weak_evidence
1701224,2019,PPG,79879,,13,HD,17,2019-04-18,pdf_page1,earnings,match:greeting0;match:greeting6;greeting_dominant
1701915,2019,KMB,55785,,13,MSTR,3,2019-04-22,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1702054,2019,,,,4,O,3,,,ma,unresolved:ambiguous;no_date
1702064,2019,ZION,109380,,6,,0,2019-04-22,pdf_page1,earnings,match:greeting0
1702269,2019,NDAQ,1120193,,9,III,2,2019-04-24,pdf_page1,meeting,match:greeting0
1702273,2019,WHR,106640,,9,,0,2019-04-23,pdf_page1,earnings,match:greeting0
1702301,2019,HAS,46080,,15,AREN,3,2019-04-23,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1702322,2019,VZ,732712,,12,BRC,3,2019-04-23,pdf_page1,earnings,match:greeting0;match:greeting6
1702336,2019,PG,80424,,7,WMT,3,2019-04-23,pdf_page1,earnings,match:greeting6
1702371,2019,PHM,822416,The CSK Group,15,,0,2019-04-22,pdf_created,earnings,match:greeting0;match:greeting1;date_from_creation_stamp
1702402,2019,STT,93751,,31,WFC,1,2019-04-23,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1702505,2019,NTRS,73124,The Northern Trust Company,22,STT,1,2019-04-23,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1702533,2019,FITB,35527,,7,,0,2019-04-23,pdf_page1,earnings,match:greeting0
1702596,2019,LMT,936468,,9,ORN,3,2019-04-23,pdf_page1,earnings,match:greeting0
1702773,2019,,,,3,NVS,2,2019-04-30,pdf_page1,earnings,unresolved:ambiguous
1702907,2019,,,,0,,0,2019-05-01,pdf_page1,earnings,unresolved:no_candidates
1702954,2019,EBAY,1065088,,12,STUB,3,2019-04-23,pdf_page1,earnings,match:greeting0;match:greeting6
1703347,2019,SWK,93556,,22,LOW,2,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1703360,2019,BSX,885725,,15,SNTL,3,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting6
1703447,2019,GD,40533,General Dynamics Corporate,14,SYK,3,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting6
1703451,2019,BIIB,875045,,15,GD,1,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting6
1703486,2019,NSC,702165,,25,,0,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting6
1703631,2019,MKTX,1278021,,15,EMRH,2,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting6
1703637,2019,TER,97210,,15,BDMD,4,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting2;match:greeting6
1703663,2019,APD,2969,,12,SHEL,3,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting6
1703766,2019,CAT,18230,Caterpillar Inc.,25,WFC,1,2019-04-24,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting3;match:greeting4;match:greeting6
1703819,2019,MCO,1059556,,9,,0,2019-04-24,pdf_page1,earnings,match:greeting0
1703871,2019,NOC,1133421,Northrop Grumman Corporation,20,MSTR,3,2019-04-24,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1703930,2019,AVY,8818,,18,,0,2019-04-24,pdf_page1,earnings,match:greeting0;match:greeting5;match:greeting6
1704288,2019,ALGN,1097149,,14,PG,1,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1704303,2019,LRCX,707549,,16,,0,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1704309,2019,NOW,1373715,,9,ADBE,3,2019-04-24,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1704312,2019,PYPL,1633917,,15,MELI,3,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1704343,2019,MSFT,789019,,15,NBHC,1,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1704344,2019,V,1403161,Visa Inc.,14,AAPL,3,2019-04-24,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1704846,2019,MAS,62996,,15,,0,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1704854,2019,XRX,1770450,,15,,0,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1704896,2019,ROK,1024478,,15,SWK,1,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1704912,2019,ROP,882835,,14,,0,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1704918,2019,BAX,10456,,20,DVA,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1704948,2019,MRSH,62709,Marsh & McLennan Companies,22,,0,2019-04-26,pdf_created,earnings,match:pdf_company;match:greeting6;date_from_creation_stamp
1704966,2019,NEM,1164727,"Bucaro Design, Inc.",15,SNIRF,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1704983,2019,UPS,1090727,,12,ORN,3,2019-04-27,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1705041,2019,MMM,66740,,12,,0,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1705045,2019,WST,105770,,19,,0,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1705065,2019,XEL,72903,,14,,0,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1705068,2019,DHI,882184,,22,FOR,3,2019-04-24,pdf_created,earnings,match:greeting3;date_from_creation_stamp
1705101,2019,CMS,811156,,9,ENGS,2,2019-04-25,pdf_page1,earnings,match:greeting0
1705203,2019,ITW,49826,,6,,0,2019-04-25,pdf_page1,earnings,match:greeting0
1705222,2019,IP,51434,,17,GPK,3,2019-04-25,pdf_page1,earnings,match:greeting1
1705260,2019,EQT,33213,,12,SNIRF,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1705263,2019,IVZ,914208,,15,OPY,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1705378,2019,BC,14930,Cubicle Ninjas,15,PLNT,1,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1705429,2019,FCX,831259,FreePort-McMoRan Copper & Gold,14,XYZ,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1705543,2019,ESS,920522,,14,OBT,3,2019-04-24,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1705639,2019,LUV,92380,Southwest Airlines,17,BA,3,2019-04-26,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting6;date_from_creation_stamp
1705756,2019,MSCI,1408198,,6,,0,2019-05-02,pdf_page1,meeting,match:greeting0
1706035,2019,VRSN,1014473,Adobe,15,ADBE,2,2019-04-25,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1706145,2019,ALK,766421,,9,BA,3,2019-02-26,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1706189,2019,MAT,63276,,15,WMT,2,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1706199,2019,AMZN,1018724,,7,,0,2019-04-24,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1706223,2019,COF,927628,,12,WMT,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1706273,2019,DFS,1393612,,7,AXP,2,2019-04-25,pdf_page1,earnings,match:greeting1
1706282,2019,DLR,1297996,,12,BN,3,2019-04-25,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1707829,2019,FTI,1681459,,15,XOM,2,2019-04-26,pdf_page1,earnings,match:greeting0;match:greeting6
1707873,2019,IPG,51644,,12,RAMP,3,2019-04-26,pdf_page1,earnings,match:greeting0;match:greeting6
1707874,2019,EMN,915389,,14,,0,2019-04-26,pdf_page1,earnings,match:greeting0;match:greeting6
1708047,2019,GT,42582,,6,,0,2019-04-26,pdf_page1,earnings,match:greeting0
1708085,2019,XOM,34088,,15,,0,2019-04-25,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1708091,2019,EHC,785161,,18,CSL,2,2019-04-26,pdf_page1,earnings,match:greeting0;match:greeting6
1708141,2019,WY,106535,,9,,0,2019-04-26,pdf_page1,earnings,match:greeting0
1708150,2019,IEX,832101,IDEX Corporation,14,,0,2019-04-26,pdf_page1,earnings,match:pdf_company;match:greeting0;match:greeting6
1708296,2019,NOV,1021860,,14,WMB,2,2019-05-10,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1708313,2019,LYB,1489393,,6,BAK,3,2019-04-26,pdf_page1,earnings,match:greeting0
1708318,2019,MHK,851968,,8,,0,2019-05-08,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1708419,2019,AEP,4904,,14,SRE,3,2019-04-25,pdf_page1,earnings,match:greeting0;match:greeting6
1708621,2019,HCA,860730,,7,DIS,2,2019-09-19,pdf_created,meeting,match:greeting0;date_from_creation_stamp
1711679,2019,PH,76334,,9,WFC,1,2019-05-02,pdf_page1,earnings,match:greeting6
1712053,2019,SBAC,1034054,,12,METRY,3,2019-05-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1712063,2019,MGM,789570,,14,,0,2019-04-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1712594,2019,MRK,310158,,15,AZN,2,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting6
1712626,2019,INCY,879169,,15,NVS,3,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting6
1712664,2019,MOH,1179929,,14,EVR,3,2019-04-29,pdf_page1,earnings,match:greeting0;match:greeting6
1712669,2019,ZBRA,877212,,19,MSFT,2,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1712714,2019,CHTR,1091667,,6,CMCSA,3,2019-04-30,pdf_page1,earnings,match:greeting0
1712756,2019,IR,1699150,,6,,0,2019-04-30,pdf_page1,earnings,
1712767,2019,MA,1141391,,9,AAPL,3,2019-04-30,pdf_page1,earnings,match:greeting0
1712775,2019,LLY,59478,,11,PFE,3,2019-04-29,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1712788,2019,GE,40545,,13,BKR,3,2019-04-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1712954,2019,CMI,26172,,21,,0,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1713264,2019,PSX,1534701,,18,GS,1,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1713407,2019,ECL,31462,,15,,0,2019-04-29,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1713955,2019,FICO,814547,,13,EFX,2,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting6
1714065,2019,EIX,827052,,9,,0,2019-04-30,pdf_page1,earnings,match:greeting0
1714104,2019,,,,3,VRTX,2,2019-04-30,pdf_page1,earnings,unresolved:ambiguous
1714134,2019,,,,3,AMGN,2,2019-04-30,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
1714748,2019,CVS,64803,,14,CNC,2,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting3
1714762,2019,SO,92122,,12,GPJA,4,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting6
1714817,2019,CDW,1402057,,12,,0,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting6
1714901,2019,ASH,1674862,,16,,0,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting6
1715001,2019,ETR,65984,,15,EAI,2,2019-04-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1715079,2019,SEE,1012100,,30,WFC,1,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1715092,2019,HLT,1585689,,6,,0,2019-05-07,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1715133,2019,BXP,1037540,,27,CRM,3,2019-05-21,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1715135,2019,RCL,884887,,9,PERF,3,2019-05-01,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1715230,2019,OKE,1039684,,21,SNIRF,2,2019-04-30,pdf_created,earnings,match:greeting0;match:greeting1;match:greeting6;date_from_creation_stamp
1715267,2019,DVN,1090012,,13,,0,2019-04-30,pdf_page1,earnings,match:greeting0;match:greeting6
1715297,2019,TAP,24545,,17,EVR,2,2019-04-30,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1715359,2019,PNW,764622,,13,METRY,3,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting6
1715621,2019,CLX,21076,,13,WFC,1,2019-05-13,pdf_created,earnings,match:greeting0;match:greeting3;date_from_creation_stamp
1716005,2019,HOLX,859737,,15,CODX,3,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting6
1716033,2019,QCOM,804328,,15,AAPL,3,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting6
1716105,2019,TRMB,864749,,9,GS,1,2019-05-01,pdf_created,earnings,match:greeting0;date_from_creation_stamp
1716147,2019,DXCM,1093557,,15,,0,2019-04-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1716161,2019,EQIX,1101239,,15,,0,2019-05-01,pdf_page1,earnings,match:greeting0;match:greeting6
1716775,2019,DD,1666700,,15,CTVA,3,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting6
1716797,2019,TFX,96943,,15,,0,2019-05-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1716870,2019,ZTS,1555280,,13,,0,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting3
1716874,2019,ICE,1571949,,13,BKKT,3,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting6
1716891,2019,SPGI,64040,,16,GS,1,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting3;match:greeting6
1716941,2019,CF,1324404,,16,SNIRF,2,2017-11-01,pdf_page1,earnings,match:greeting1;match:greeting6;date_disagreement
1716964,2019,ES,72741,,15,,0,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting6
1716980,2019,ANSS,1013462,,15,STX,1,2019-05-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1717019,2019,HII,1501585,,14,XYZ,3,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting6
1717333,2019,PRU,1137774,,16,,0,2019-05-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1717401,2019,PEG,788784,,8,,0,,,earnings,match:greeting0;no_date
1717515,2019,KIM,879101,,12,ACI,3,2019-05-30,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1717861,2019,DUK,1326160,,46,SNIRF,3,2019-05-09,pdf_page1,meeting,match:greeting3;date_disagreement
1718219,2019,FSLR,1274494,,7,,0,,,earnings,no_date
1718354,2019,MSI,68505,,14,,0,2019-05-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1718372,2019,FTNT,1262039,,13,,0,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting3
1718412,2019,GILD,882095,,13,NVS,2,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting6
1718446,2019,FLR,1124198,,15,,0,2019-08-01,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1718461,2019,ANET,1596532,,10,MSFT,3,2019-05-02,pdf_created,earnings,match:greeting1;date_from_creation_stamp
1719393,2019,AMT,1053507,,21,,0,2019-05-03,pdf_page1,earnings,match:greeting0;match:greeting6
1719407,2019,X,1163302,,13,,0,2019-05-02,pdf_page1,earnings,match:greeting0;match:greeting6
1719420,2019,XRAY,818479,,31,,0,2019-05-03,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1719449,2019,CBOE,1374310,,14,,0,2019-05-03,pdf_page1,earnings,match:greeting0;match:greeting6
1719571,2019,REG,910606,,13,KR,3,2019-05-02,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1719865,2019,FLS,30625,,15,,0,2019-05-03,pdf_page1,earnings,match:greeting0;match:greeting6
1721464,2019,TSN,100493,,20,WMT,3,2019-05-06,pdf_page1,earnings,match:greeting0;match:greeting6
1721476,2019,AMG,1004434,,16,,0,2019-05-05,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1721511,2019,SYY,96021,,15,,0,2019-05-03,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1722572,2019,IT,749251,,15,,0,2019-05-07,pdf_page1,earnings,match:greeting0;match:greeting6
1722612,2019,,,,3,AIZ,2,2019-05-13,pdf_created,earnings,unresolved:ambiguous;date_from_creation_stamp
1722632,2019,CRL,1100682,,12,,0,2019-05-07,pdf_page1,earnings,match:greeting0;match:greeting6
1722686,2019,BR,1383312,,12,,0,2019-05-06,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1722771,2019,,,,3,MOS,0,2019-05-07,pdf_page1,earnings,unresolved:body_only_tail
1723100,2019,LPX,60519,,13,SNIRF,2,2019-05-07,pdf_page1,earnings,match:greeting0;match:greeting6
1724105,2019,EA,712515,,8,SPED,3,2019-05-07,pdf_page1,earnings,match:greeting0
1724756,2019,BG,1996862,,12,MGHL,2,2019-05-08,pdf_page1,earnings,match:greeting0;match:greeting6
1724811,2019,MCK,927653,,15,CVS,2,2019-05-08,pdf_page1,earnings,match:greeting0;match:greeting6
1724823,2019,CBRE,1138118,Microsoft,16,LOW,3,2019-05-10,pdf_created,earnings,match:pdf_company;match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1724861,2019,TRIP,1526520,,15,ABNB,2,2019-05-07,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1725171,2019,MPC,1510295,,14,,0,2019-05-09,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
1726385,2019,ETSY,1370637,,18,,0,2019-05-08,pdf_page1,earnings,match:greeting0;match:greeting1;match:greeting6
1727121,2019,EPAM,1352010,,18,,0,2019-05-08,pdf_created,earnings,match:greeting0;match:greeting3;match:greeting6;date_from_creation_stamp
1727142,2019,BDX,10795,,12,VNCE,3,2019-05-09,pdf_page1,earnings,match:greeting0;match:greeting6
1727237,2019,CAH,721371,,23,CVS,3,2019-05-08,pdf_created,earnings,match:greeting0;match:greeting6;date_from_creation_stamp
